rank,content_id,decline_score,reason_code,action_label,avg_position,engagement_rate,ctr,days_since_last_update,word_count,is_declining_label
942,content_eebf0c818dea,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.4,0.0,0.0,104,1960.0,0
943,content_43b5d0a02709,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,54.5,0.0,0.0,104,,0
944,content_10a510187b9e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.8,0.0,0.0,104,,0
945,content_4d43ab53fa3f,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.8,0.0,0.05,104,5693.0,1
946,content_c66523d94c76,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.7,0.0,0.06,104,6386.0,1
947,content_b79a2cb00c16,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.2,0.0,0.0,104,2075.0,0
948,content_b3e1de4781f5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.6,0.0,0.0,92,1616.0,0
949,content_31a47b2335d2,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.1,0.0,0.0,104,6206.0,1
950,content_dda54794e201,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.0,0.0,0.0,104,1391.0,1
951,content_b80e0096bc41,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,47.0,0.0,0.0,104,1725.0,0
952,content_24d8b73697f6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,40.8,0.0,0.0,104,1495.0,1
953,content_3b50b0c27334,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.0,0.0,0.0,104,3808.0,0
954,content_50099eee4104,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,70.5,0.0,0.0,104,3735.0,0
955,content_3226811fec58,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,49.7,0.0,0.0,104,4990.0,1
956,content_ba6f9dfcbca1,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.1,0.0,0.09,104,1362.0,1
957,content_dd9c6b799e70,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.5,0.0,0.0,104,,1
958,content_9e0abcad7411,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.0,1.29,0.03,104,5954.0,1
959,content_8e7b754257df,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.8,0.7,0.06,104,6469.0,1
960,content_e003b4eaa80a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,55.4,0.0,0.0,104,1510.0,0
961,content_94e22f76b445,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.5,0.0,0.0,104,5553.0,1
962,content_9bce7d209242,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,43.2,0.0,0.07,104,,0
963,content_c4bbb26dde65,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.6,1.16,0.03,104,5394.0,1
964,content_5dbab5726d5e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.9,0.0,0.0,104,,0
965,content_0e7efaeb2c67,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,53.6,0.0,0.0,104,,0
966,content_6dbee08d40f8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.6,0.0,0.0,104,1465.0,1
967,content_cc8fe826d03d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.5,0.0,0.0,104,1349.0,1
968,content_9428850c5661,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.3,0.0,0.0,104,1548.0,1
969,content_bbb7b13eac87,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.3,0.0,0.05,104,5534.0,1
970,content_15fe075b97bc,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,67.0,0.0,0.0,304,1471.0,0
971,content_09665278b5bf,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.3,0.0,0.0,104,,0
972,content_deb54e9e19cd,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,41.7,0.0,0.0,104,,0
973,content_e2d83f6a4cb2,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.7,0.0,0.0,104,5047.0,1
974,content_0173fb0dc986,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.0,0.0,0.0,183,3584.0,1
975,content_9d730a7ebd51,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.3,0.0,0.0,104,7375.0,1
976,content_af796c8d8387,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,39.3,0.0,0.0,104,,0
977,content_81318d706af3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.4,0.0,0.07,104,5046.0,0
978,content_a8dbe92024e7,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.5,0.0,0.0,104,4955.0,1
979,content_fd3aafde5713,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.0,0.0,0.0,104,4312.0,1
980,content_1b2c82f7a58b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,47.4,0.0,0.0,104,,1
981,content_94d1f783deed,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,50.9,0.0,0.03,104,1599.0,0
982,content_3918b29c9e8c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.1,0.0,0.0,104,1438.0,1
983,content_83b1983ffb4d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.6,0.0,0.0,104,4617.0,1
984,content_227d434d9984,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,43.3,0.0,0.0,104,,0
985,content_92e180b72ab8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.9,0.0,0.0,104,,1
986,content_10d9196ab84b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.1,0.0,0.0,104,5883.0,0
987,content_a008116b4fe0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.8,0.0,0.0,104,1389.0,0
988,content_9055e9ee61af,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,57.7,0.0,0.0,104,3565.0,0
989,content_70f58d5042c6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.8,0.0,0.0,104,1460.0,1
990,content_494a0d492834,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.9,0.0,0.0,104,1587.0,0
991,content_bb499af42eb7,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,37.4,0.0,0.0,104,1467.0,1
992,content_08e6616dbe13,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,46.4,0.0,0.0,104,,0
993,content_47bf2873f61d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.8,0.0,0.0,104,5599.0,1
994,content_6e28a04c07a8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.3,0.0,0.0,104,6367.0,1
995,content_1145e63f878f,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.7,0.0,0.0,104,7024.0,1
996,content_63e7809e56a0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,37.7,0.0,0.0,104,,0
997,content_aa19617cee61,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.7,0.0,0.0,104,1373.0,1
998,content_136ad3ae062b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.6,0.0,0.0,104,5176.0,1
999,content_5fae218025f1,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.3,0.0,0.0,104,3180.0,1
1000,content_4faee445d2d6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,40.4,0.0,0.0,104,,0
1001,content_b129eade19b4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.6,0.0,0.08,104,4928.0,0
1002,content_e988c1699454,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.5,0.0,0.0,104,1353.0,1
1003,content_9ecd60ff3bca,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,71.3,0.0,0.0,104,,1
1004,content_ce436f5e853d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.5,0.0,0.0,104,,0
1005,content_a467a30832b8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,39.1,0.0,0.02,104,5781.0,0
1006,content_aa2c05aee8a3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,52.0,0.0,0.0,102,1375.0,1
1007,content_b554b5880edf,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,37.4,0.0,0.04,104,5304.0,1
1008,content_f9f37772c928,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.7,0.74,0.01,104,5083.0,1
1009,content_05e445fa2143,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.5,0.0,0.05,104,1454.0,1
1010,content_7d48cae84540,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.7,0.0,0.0,104,,0
1011,content_76fe0bb95548,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.7,0.77,0.03,104,7385.0,1
1012,content_530e806b3245,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.4,0.0,0.05,104,1431.0,1
1013,content_6296fa49281b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,49.1,0.0,0.0,104,,0
1014,content_ec7df1d2d8e4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.1,0.0,0.0,104,,1
1015,content_3136cbdd1f71,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,44.4,0.0,0.0,104,,0
1016,content_b4e92f758074,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,45.2,0.0,0.0,104,1363.0,1
1017,content_440b66911ae4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,29.0,0.0,0.08,104,5403.0,0
1018,content_e1db7ede3c55,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,55.6,0.0,0.0,104,3368.0,0
1019,content_6fd8fafe34fc,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.9,0.0,0.0,104,1557.0,1
1020,content_2c31e3ea75fb,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.4,0.0,0.0,104,,1
1021,content_2a99104da82a,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,40.9,0.0,0.0,104,,0
1022,content_1f6909d0ba54,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.8,0.0,0.0,104,,1
1023,content_e06891410fdf,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.5,0.0,0.0,92,1312.0,0
1024,content_b534be782352,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,74.0,0.0,0.0,144,4501.0,0
1025,content_8b12d7eb7b40,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.1,0.0,0.07,104,1441.0,1
1026,content_e6642d0fa24d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,30.9,0.0,0.01,104,5079.0,1
1027,content_72eadcc7f193,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.2,0.0,0.0,104,5453.0,1
1028,content_e100fed18d15,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,30.7,0.0,0.0,104,1287.0,1
1029,content_bc59f60f4c9e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.0,0.0,0.05,104,6702.0,1
1030,content_e06a98b9b38b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,36.8,0.0,0.0,104,1244.0,0
1031,content_3c54e95a9ac8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,18.6,0.0,0.07,104,,0
1032,content_015999a39e9f,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,40.5,1.79,0.07,104,5255.0,1
1033,content_a200afcd5609,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.0,0.0,0.0,98,1353.0,0
1034,content_8068af9b4bb4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.7,1.5,0.06,104,6573.0,0
1035,content_a9d0798ea2c0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.7,0.0,0.07,104,5514.0,1
1036,content_ae54c1f1dac8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.8,1.59,0.02,104,6756.0,1
1037,content_7ad4ceec8145,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.5,0.0,0.0,104,,1
1038,content_7ded7eee783d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.0,0.0,0.0,104,,0
1039,content_67c7217fe254,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.1,0.0,0.0,104,,0
1040,content_5558a1be8de4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.4,0.0,0.0,104,,1
1041,content_2e47aaeed913,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.1,0.0,0.0,104,5740.0,1
1042,content_8dcc9ba9e983,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.3,0.0,0.0,104,1354.0,1
1043,content_f7c3e75bbcb2,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.1,1.73,0.07,104,6790.0,1
1044,content_ed1f951f5659,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,46.9,0.0,0.0,104,,0
1045,content_d117373d1d57,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.4,0.0,0.0,106,2830.0,1
1046,content_52a6f8440e34,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,38.2,0.0,0.0,104,3535.0,1
1047,content_cc46276454a0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,40.0,0.0,0.0,104,1596.0,0
1048,content_812e9767c288,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.8,0.0,0.0,104,5430.0,0
1049,content_be33b90dcf01,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,30.4,1.67,0.06,104,4916.0,0
1050,content_4a5dff8bdc77,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,68.5,0.0,0.0,104,1412.0,1
1051,content_d5fe8e70ce86,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.5,0.0,0.0,183,4161.0,0
1052,content_b6d138ee00c3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.7,0.51,0.07,104,6577.0,0
1053,content_095661034f9b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,39.4,0.0,0.0,104,5633.0,1
1054,content_8a6446150404,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.1,0.0,0.05,104,5292.0,1
1055,content_9245e8999177,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,30.8,1.05,0.06,104,5744.0,1
1056,content_20b9074bc197,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.1,0.0,0.0,104,5304.0,1
1057,content_34524f48e8ee,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.0,0.0,0.0,104,,0
1058,content_bdd2c751bc95,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.0,0.0,0.0,104,1551.0,0
1059,content_8bb79651a584,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.6,1.9,0.03,104,6391.0,1
1060,content_99a39e971436,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,28.3,0.0,0.0,104,,1
1061,content_0f0078353d2d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.8,0.0,0.06,104,5840.0,1
1062,content_9e0c9161935f,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.9,0.0,0.04,104,5083.0,1
1063,content_ab30480a0da9,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.9,0.0,0.08,104,,0
1064,content_a874cab41b96,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,23.0,0.0,0.0,104,,1
1065,content_7e1f78c66a44,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,47.3,0.0,0.06,92,1606.0,0
1066,content_59fdb55c9176,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.8,0.0,0.0,104,1696.0,0
1067,content_ecf8f85574df,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.4,0.0,0.0,104,3390.0,1
1068,content_b2ec40b9d68c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,47.3,0.0,0.04,104,5945.0,0
1069,content_cba6e91030ec,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,17.5,0.0,0.0,104,1393.0,1
1070,content_4725698b362d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.6,0.0,0.0,104,,1
1071,content_79b046e92b1e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,65.1,0.0,0.0,104,,0
1072,content_54d30b98b56d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.1,1.39,0.07,104,6478.0,1
1073,content_94058fab0b5b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,38.4,0.0,0.01,104,6962.0,1
1074,content_82bad778e71b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.0,0.0,0.06,104,7066.0,1
1075,content_0a4fa09621d6,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.5,0.0,0.0,104,1392.0,1
1076,content_4161c070d479,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,69.8,0.0,0.0,104,,0
1077,content_c98e2aed873d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,24.0,0.0,0.0,104,1359.0,1
1078,content_1fe5d859869b,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.1,0.0,0.0,104,,0
1079,content_d68097e686eb,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.7,0.0,0.0,104,,1
1080,content_a02ef01ed5c4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.5,0.0,0.0,104,6275.0,1
1081,content_257f801f1cd1,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,43.9,0.0,0.0,104,1380.0,1
1082,content_e02fa702ed01,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.8,0.95,0.07,104,5042.0,1
1083,content_cfbb20d73437,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,31.9,0.0,0.03,104,5603.0,1
1084,content_f7d09ddc1f69,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.7,0.0,0.0,104,,0
1085,content_26aaf62c0a5d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.4,0.45,0.07,104,4914.0,1
1086,content_603c3519a065,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,22.3,0.0,0.0,92,1512.0,1
1087,content_4ddb2b999133,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,20.0,0.0,0.0,104,1556.0,0
1088,content_b85fcb896a50,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.1,0.0,0.0,104,1570.0,1
1089,content_8ce358b7eb35,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,16.0,0.0,0.09,104,,0
1090,content_414627c66f75,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,15.6,0.0,0.0,102,1252.0,1
1091,content_53c21b2f8ec5,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.9,0.0,0.0,104,3830.0,1
1092,content_df37c3caf798,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.9,0.0,0.0,104,,1
1093,content_d6370f8e5dd8,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,33.1,0.0,0.0,104,7369.0,0
1094,content_84d2c62f16c9,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,21.9,0.0,0.0,104,6231.0,0
1095,content_a85a3024c4f4,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,25.3,0.0,0.0,104,1390.0,0
1096,content_7e9a26bd7fc3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,44.5,0.0,0.0,104,,1
1097,content_fceefae1041d,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,68.7,0.0,0.0,104,3459.0,0
1098,content_042769c321bf,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.8,0.0,0.03,104,5736.0,1
1099,content_dba1bbc29b4e,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,38.2,0.0,0.0,104,1523.0,0
1100,content_5396f1f70ab3,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,26.0,0.91,0.04,104,5381.0,1
1101,content_69d4df8e4364,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,35.7,0.0,0.04,104,1287.0,1
1102,content_aa9804bfd2d0,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,60.0,0.0,0.0,104,1396.0,1
1103,content_9ad63f59b0ac,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,32.2,0.0,0.05,104,4966.0,0
1104,content_d8a36f6f9744,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,34.7,0.0,0.04,104,7408.0,1
1105,content_bea9e2a9ca1c,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,19.1,0.96,0.09,104,5283.0,0
1106,content_9edb1f8ff902,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,42.5,0.4,0.04,104,6884.0,0
1107,content_09ba9280fd44,0.9999999999999999,"POOR_RANK,LOW_ENGAGEMENT,STALE,LOW_CTR",REFRESH,27.9,0.0,0.0,104,1562.0,0
